1.11227	-0.345324
0.307651	0.706034
0.0724656	-1.06754
0.0994108	1.10188
0.723136	-0.681702
0.0254072	0.531704
-1.73445	-0.110947
-nan	-nan
0.810854	1.81304
0.493597	-0.752961
0.924225	-1.62283
-nan	-nan
-1.36247	-0.706694
1.17929	-1.43911
-0.365846	-0.495758
0.502427	0.903413
-nan	-nan
1.7517	0.160297
-0.119174	-1.72025
-0.708308	-1.46492
-0.0111339	0.890948
-0.775339	0.756323
-1.49452	1.5823
-nan	-nan
-1.81834	-0.0517672
-nan	-nan
0.374812	-0.410437
-nan	-nan
3.15768	1.01191
-0.534662	1.43635
0.24589	-0.702253
1.17343	1.72276
-0.57692	-1.92025
-nan	-nan
2.22291	1.22429
-nan	-nan
-1.41485	-2.30798
0.175215	0.180492
-0.476978	0.117668
0.970674	-0.525579
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.42978	-1.68405
-0.53423	-1.43595
-0.00498197	0.10589
-nan	-nan
-0.0818239	-0.21267
-nan	-nan
0.118238	-0.602779
-nan	-nan
-0.0552825	1.26041
0.943044	0.0668174
-0.399103	1.72159
1.14735	0.178271
0.178811	-0.442452
-0.134969	1.46852
-1.16376	-0.139236
-0.446519	1.59023
0.283179	0.274458
-nan	-nan
0.177785	0.193228
-0.467912	-0.63413
-nan	-nan
-0.750371	-0.0196873
-nan	-nan
0.53444	2.16895
0.932932	-0.158041
-1.00143	-0.474992
-nan	-nan
-nan	-nan
-0.700505	-0.217075
0.598263	-1.31801
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.69202	-0.562086
0.639107	0.371521
-0.166439	0.467202
-1.46564	-0.0181925
-nan	-nan
-nan	-nan
-0.898753	-0.544019
-1.1581	-0.743687
-0.398828	-0.826385
-1.16069	-0.324294
0.0299833	1.48737
1.16993	-1.41766
1.09548	0.354342
-nan	-nan
-nan	-nan
-0.911603	-2.17457
-1.16044	-0.779903
-0.894995	0.198279
-1.11954	-0.921762
-0.408019	-0.222349
-nan	-nan
-0.613608	-0.500948
0.625365	-2.49207
0.205858	1.16351
0.321495	1.73092
-nan	-nan
0.0355365	0.992581
-1.25552	-1.53928
0.0211228	-2.46287
-nan	-nan
-2.30218	0.819339
-0.704897	2.09587
1.0791	0.168933
-0.378771	-0.502099
0.769159	-0.392841
-0.154747	0.743133
0.953512	2.47205
-nan	-nan
-nan	-nan
0.927059	0.0683617
-0.200422	-1.18015
0.0942925	0.554211
-nan	-nan
-1.88496	0.467573
-1.65615	-1.13865
0.668864	1.42189
-nan	-nan
-0.476983	1.23408
1.56711	1.38716
0.717967	-0.00853173
0.627794	-0.221223
-2.24293	-1.2885
0.718447	0.120004
0.0154104	0.837639
-1.61588	-0.687086
-0.378609	1.70005
0.057865	-0.421717
1.57419	0.94841
-nan	-nan
-0.94761	-0.453761
-0.538644	1.35799
-0.572132	-0.236635
1.22391	-0.130093
-1.0725	-0.0987446
-nan	-nan
-nan	-nan
-1.24345	-1.83799
-0.678599	-2.03656
-nan	-nan
-0.793678	-0.901192
-0.84973	1.39961
-nan	-nan
1.26474	0.778984
0.317872	1.70636
0.983818	1.3528
-nan	-nan
-0.0884483	-1.17567
-1.03759	-1.42308
2.44056	-0.17951
1.04946	0.698994
0.398861	1.63047
-nan	-nan
-nan	-nan
-0.206907	-0.513883
-0.810781	0.191461
-1.89204	-0.414116
-0.936938	-1.13732
-0.152129	-0.60984
-nan	-nan
1.38275	0.345283
0.360079	0.963343
0.246167	-0.870494
-nan	-nan
-1.23177	1.87352
-0.156769	-1.41928
-nan	-nan
-nan	-nan
-nan	-nan
-0.786536	-0.353633
-0.407249	-0.317817
0.765859	-0.107684
0.762534	-1.15633
0.129103	-0.262784
-1.37476	0.99058
-nan	-nan
-1.25056	0.565313
-nan	-nan
-nan	-nan
0.402936	-0.456445
0.55102	-1.5982
-0.305543	0.839004
-1.07582	-1.03902
0.709762	-0.385918
-nan	-nan
2.33802	-0.119232
-1.41529	0.256874
-nan	-nan
1.14781	0.581514
-nan	-nan
-0.177302	0.368256
-1.3867	0.0334827
0.192501	-1.12732
-1.01839	-1.243
-nan	-nan
-0.458657	1.9103
-0.375678	1.23517
0.619874	1.75377
-0.999436	-0.147901
0.177848	-0.0075167
-1.0297	2.02656
0.207035	0.0632959
-nan	-nan
0.0223755	0.487847
2.27479	-1.66134
-nan	-nan
-0.653648	-1.45483
-0.138649	0.432322
-0.845174	1.64735
-1.66048	0.0570246
0.870443	0.550063
-0.669311	-0.593895
0.122006	1.58992
0.629092	0.201984
-nan	-nan
-0.831418	0.314172
0.0945084	-0.865051
-0.970738	1.01778
-nan	-nan
1.86268	0.49088
-0.805729	0.908637
-1.04414	1.6576
-nan	-nan
1.85547	-1.29236
-0.175048	1.09184
0.265453	-0.144815
0.184443	-1.01436
-0.0122507	-0.88426
0.952341	-0.194111
0.264141	-0.474565
-0.44398	0.970795
0.317185	0.515125
-nan	-nan
0.17884	0.696951
0.841007	-0.493834
-0.0614677	-0.993648
-nan	-nan
-nan	-nan
1.54974	-1.38433
-0.00563963	-0.766946
-1.54893	-0.460392
-0.529295	1.01948
0.187437	1.26486
0.863959	-0.136455
-1.32759	0.709861
0.774835	2.43258
-0.182712	-1.74163
-0.488188	-2.52824
-0.268604	-0.543089
-0.398899	-0.85997
-0.434081	1.23188
-1.60295	-0.314002
-nan	-nan
0.272688	-1.92921
-0.0665887	-0.342904
-1.17602	1.50787
-0.423144	1.77766
-0.00414412	0.0902377
0.776624	-2.24729
-0.320709	1.40757
-nan	-nan
-2.40635	-0.111837
-0.374372	0.511144
0.93065	0.0708841
-nan	-nan
1.31657	-1.19341
-nan	-nan
0.871758	0.65031
0.45597	-0.182273
-0.203986	-0.0675292
-1.73788	-1.0656
-nan	-nan
-1.0366	-0.0548589
1.10917	0.590594
0.505884	-0.372425
-0.136175	1.00234
-0.440712	0.478322
-1.93408	-1.14364
0.963301	-1.08715
0.353807	0.117025
0.222278	2.3286
-nan	-nan
0.204931	1.41256
-1.77754	-0.156204
-0.72075	-0.370335
1.30241	-0.113122
0.541343	0.830308
-0.525582	0.761517
-0.19232	-0.431371
-0.0373893	-1.2987
-0.15876	0.347205
-0.688341	-0.00818616
1.49193	-0.365295
0.808519	-0.0670755
0.358981	0.641722
-0.392897	-0.281457
0.0211757	-1.02566
-nan	-nan
-nan	-nan
0.0360676	-0.534619
-1.33422	-1.36609
0.0139118	-0.795246
-0.622256	0.547558
0.915105	-0.0195973
1.09059	-0.327586
0.417665	-0.904329
-0.931485	1.23482
0.278162	-0.78452
-1.16485	0.2125
0.198963	1.0634
-0.560495	1.86697
-nan	-nan
0.27239	0.335178
-nan	-nan
0.801958	0.0656964
0.972105	-0.842873
0.4892	-0.303793
-0.210287	-0.623742
-nan	-nan
0.172584	0.995623
0.690882	-1.18119
-nan	-nan
0.38227	0.14294
-nan	-nan
-1.15764	0.709804
-nan	-nan
-0.178927	-0.522967
0.374784	-1.02262
0.610822	0.185626
-nan	-nan
-1.11524	0.383382
-nan	-nan
1.08733	-0.0115913
-nan	-nan
1.04041	0.798046
1.36854	-0.39677
-nan	-nan
-0.237249	0.979544
-3.5301	1.11616
-nan	-nan
-nan	-nan
-2.41754	0.439509
-nan	-nan
0.163362	0.423843
2.10737	0.502081
0.510895	0.540768
-nan	-nan
-nan	-nan
-0.0116288	-0.0877038
-nan	-nan
0.975528	1.05163
1.32547	1.59754
0.0266855	-0.360821
0.00676102	-0.405427
3.0253	-1.66084
1.09344	0.89016
-0.175928	-1.04243
-1.43976	-0.259223
-nan	-nan
-0.466151	1.27158
-0.339764	-1.29046
1.96662	1.19961
-1.08859	-0.038844
2.02113	1.38718
-1.19696	3.29231
0.615195	-0.733498
-1.29737	-0.680119
0.602027	0.510391
-1.10235	-1.54256
-nan	-nan
1.31151	0.133535
0.600337	-1.50577
0.557634	1.07308
0.61562	0.909438
0.294429	-0.620853
0.234554	-0.890281
-0.70286	-0.943728
1.75421	-0.815293
0.923638	-1.04749
-nan	-nan
0.834148	0.674671
-0.0919572	-0.392478
-0.231636	-0.163978
1.38127	-0.0817754
1.04503	2.16496
-1.39002	-1.53911
-nan	-nan
0.528428	1.19127
1.12501	-0.622148
2.43818	-0.466972
-0.296852	-1.40705
0.616204	1.57864
-0.518901	-1.6061
-nan	-nan
0.102329	-1.05799
-1.20442	-1.17015
0.723954	0.42819
-0.113171	0.373437
-nan	-nan
-2.76506	-0.892033
0.505479	0.601008
-nan	-nan
1.38217	-0.0563229
1.57399	0.72966
0.942857	-0.521522
-0.336268	-0.187071
0.333136	2.05149
-nan	-nan
-nan	-nan
-0.824201	-0.0578035
-1.50877	-0.620064
0.24475	-0.309427
-nan	-nan
-nan	-nan
-2.03475	0.305687
0.0657333	-0.960125
-1.53881	-1.24294
-nan	-nan
0.623251	0.393009
1.03974	0.778639
-nan	-nan
0.498514	0.0852073
0.0121409	0.611542
1.36607	-2.51409
-0.795133	0.215351
0.683961	-0.239834
-nan	-nan
-0.0648803	-1.08308
1.05413	0.173879
-0.508551	-0.468884
-0.523832	0.25483
-1.80695	-0.545402
-0.576229	-0.24496
0.122854	0.533539
-0.522893	-0.156957
0.295843	-0.78163
-1.28225	0.487239
0.973583	1.13405
0.335978	-1.43499
-0.971442	0.454443
-nan	-nan
-nan	-nan
1.49283	-0.0440505
0.211275	0.0708557
-nan	-nan
-nan	-nan
0.263775	-0.261585
0.140371	0.74353
-0.0749698	-1.3527
1.0436	0.104975
2.61029	1.35504
0.706125	1.25884
-0.858164	-0.398554
-0.220247	1.87515
0.749875	2.09619
-1.48214	-1.33498
1.46074	-0.857813
-1.50538	-0.0181907
0.267476	-0.229318
-nan	-nan
-nan	-nan
-nan	-nan
-1.05896	0.451462
-0.713582	0.268524
-nan	-nan
-1.18201	-0.472011
-0.00111884	1.26286
-0.935114	0.351764
-1.12834	0.377871
-0.936004	1.27038
-1.0252	0.827069
-nan	-nan
-0.513952	-0.234212
-0.0650891	0.644808
-0.157946	2.46629
0.236756	0.205286
0.181442	0.658077
-nan	-nan
0.137069	-0.816011
-1.17861	-2.07258
-0.545142	0.160977
1.50197	0.31758
-0.0745939	0.897923
-1.16707	0.509817
1.45473	2.82957
-0.691122	1.22102
-1.54338	-0.344633
1.15406	-0.932902
0.55781	-0.715515
-0.813362	-0.894679
0.3365	-0.427088
-0.653427	-0.141006
-nan	-nan
-1.16242	0.508743
-0.947855	0.349595
-nan	-nan
-0.64079	0.818232
0.909964	0.835016
0.107433	0.231271
-0.620426	-1.25535
-0.158229	1.83286
-nan	-nan
-0.77135	0.482816
-nan	-nan
0.642246	-0.316043
-0.859923	0.446052
-0.292223	-1.4274
-0.878384	0.0112116
-0.974766	-0.902312
-1.03804	-0.286409
-nan	-nan
0.361359	-1.22029
0.218116	-0.0714951
0.613851	0.263049
-0.951738	-1.02991
0.276655	0.188745
-nan	-nan
-0.0184148	-1.16808
2.32513	0.717236
-0.650821	0.00496593
0.46795	-0.414785
-0.844045	-0.589545
-0.619154	-1.57929
1.07917	0.661463
0.100486	0.779697
-0.801369	-0.0560654
-0.654487	0.273959
0.180496	-0.524971
-0.317223	0.0404217
1.09555	-0.877868
1.03645	0.430567
-nan	-nan
1.0493	2.45508
-nan	-nan
-nan	-nan
0.144437	0.447738
-0.489065	0.578171
-1.28605	0.626888
-nan	-nan
-1.28599	1.05469
0.582067	-0.155824
-nan	-nan
-nan	-nan
-nan	-nan
-0.46847	0.988413
-0.434232	-1.1421
-1.6506	-2.60102
-nan	-nan
-nan	-nan
-0.129491	-0.129854
-nan	-nan
-0.219121	-0.155073
1.10215	-1.4906
0.711638	0.470663
-0.42888	-0.962907
-0.792647	-1.51727
2.84634	1.41027
-1.72089	0.848849
-1.68661	-0.682595
1.39819	1.23638
-nan	-nan
0.807506	0.581171
-0.0203973	1.32998
1.70441	0.238738
0.200256	0.260861
0.645078	1.03659
0.68695	1.06603
-nan	-nan
-nan	-nan
-0.536324	-0.0500608
-0.195102	-0.0296045
1.64449	0.313023
-nan	-nan
-0.540794	-0.38329
-0.0846562	1.46539
0.567955	0.353413
0.895536	0.54011
-0.392575	-1.96781
0.0841989	-1.42631
0.837409	-0.440069
-0.859314	0.0745264
-0.367764	0.25007
-0.343639	-0.722561
-0.757403	-0.1284
-nan	-nan
-nan	-nan
0.641487	2.20509
2.71934	-1.82243
1.26241	1.06291
0.558211	-0.813288
-1.00711	2.23532
0.454623	-0.242157
-1.47911	-0.89849
0.390508	1.22225
2.26297	-1.3207
-0.839051	0.371572
-nan	-nan
-0.633858	-1.78331
-2.19989	0.0926791
1.1628	-0.874059
1.46154	1.48935
-0.475334	-0.840711
-0.510375	0.677267
0.163895	0.532218
-0.0535223	-2.24317
-nan	-nan
-nan	-nan
-0.842937	-0.760157
-0.322937	1.17983
-nan	-nan
-0.650995	-0.90683
0.881825	-1.30354
-0.119711	-0.81465
0.397768	1.36292
0.845362	-1.7144
-0.271856	-0.206076
0.652718	-0.121473
-0.503132	-1.13348
-nan	-nan
-0.568131	0.382346
-0.740248	-1.2857
1.14689	-1.06195
-0.172119	0.339638
0.673554	1.76623
1.24978	0.696069
0.125955	-0.319555
0.903196	-0.443683
-0.979345	-1.1944
-0.177192	0.818979
-nan	-nan
-0.581319	-0.667787
-0.47007	-0.528084
1.97208	1.25026
-0.370167	0.94619
2.80328	-0.406326
0.182852	0.715616
1.08536	-0.870459
-nan	-nan
-0.58453	0.692384
-nan	-nan
-0.890233	-2.24341
-0.225578	-0.0970107
1.42401	-0.8205
0.25567	-1.01803
-1.2174	0.950654
-1.10451	0.0392527
0.889827	-0.39998
1.95662	-0.346258
-nan	-nan
-2.02677	-0.310978
0.0558963	0.734908
-0.695634	-1.51734
-1.30649	0.681772
-1.87902	-0.186468
-0.0254316	-0.22909
-0.04847	0.926871
-2.43386	0.65322
-0.260472	-0.337351
0.0301487	0.0226787
-0.572652	-0.738233
-0.608921	-2.32161
1.22063	-1.06516
1.4458	-0.781827
1.20363	0.530013
-0.209717	-1.00663
-nan	-nan
-0.711607	0.000685463
-1.01796	-0.742311
-1.11474	0.0741365
1.40643	0.401434
0.238975	-1.68789
-0.0290696	0.742619
1.01519	0.675271
-0.365978	0.154085
-0.0891027	-1.96755
-nan	-nan
1.78766	0.586991
-1.67358	-0.640876
-nan	-nan
-0.483157	-0.145119
-0.418166	-0.500993
-0.91069	-1.15552
2.02439	0.627905
0.350978	1.38914
-0.6052	-0.205316
-1.61583	1.32765
0.338019	1.03414
0.977986	-2.2921
1.01832	2.25589
-nan	-nan
-nan	-nan
-nan	-nan
0.194406	-1.83669
-0.440991	-0.0317954
-0.197144	-0.673613
1.19018	0.315875
-0.432186	-0.560546
-nan	-nan
1.76416	-0.598732
0.718772	1.10705
-nan	-nan
-1.69106	-1.34028
-nan	-nan
1.3578	-0.245711
0.0434972	0.968893
-0.705178	-2.65633
1.17499	-0.0737151
-0.345583	-0.0920838
-nan	-nan
0.143283	-0.150492
-0.829725	0.38843
1.36138	-0.809375
1.22254	0.336504
-1.65236	0.140716
-nan	-nan
-0.606523	0.903074
-nan	-nan
-0.299142	0.386681
0.0498134	-0.268664
-0.319393	-0.686401
-nan	-nan
0.201615	1.56954
-1.67222	0.492914
-nan	-nan
0.0378972	0.148049
-0.704263	0.569735
0.247914	0.667227
-1.04015	-0.0658041
0.0301424	-2.31546
0.132579	0.00613099
-1.01934	-1.0437
-0.871835	-1.20683
0.558058	0.0528383
-1.11757	0.153936
2.25206	-1.59089
2.11002	-0.358778
-0.604843	-0.762142
-1.59122	0.184713
1.36059	-0.64055
1.16354	-1.93577
-0.705421	1.29173
-nan	-nan
0.821476	-1.19077
-0.0392889	-1.28773
2.33649	-0.238724
0.233892	0.509157
-nan	-nan
-0.783525	0.594282
0.729472	-1.8494
-0.39439	-0.685984
-nan	-nan
0.102565	-0.461103
-0.0190812	0.0178172
0.165559	0.942898
-0.375697	-0.482389
-1.60623	0.568637
0.886452	-0.205156
2.00895	1.3638
0.247191	-0.624355
1.01225	-0.908664
1.77065	-1.79241
-1.15534	-0.601173
-1.02798	-2.20615
-nan	-nan
1.41838	-0.804156
-1.19194	0.0254995
-0.807544	1.1124
1.94982	-2.06145
0.227051	-0.936015
-0.532862	1.06518
-1.4195	0.667384
-0.326441	-1.07753
-nan	-nan
1.12748	0.981247
-0.776758	-0.0910519
0.0764957	0.0233408
0.217969	-0.180703
-nan	-nan
0.155855	-0.776252
-1.04468	-1.33359
-3.08896	-0.0573982
0.651701	0.559669
-1.31097	-0.731397
-0.437235	0.543124
-0.967015	2.63563
0.859542	1.25433
-nan	-nan
0.284804	-0.220372
-0.499672	0.107585
-nan	-nan
-nan	-nan
0.0184017	0.0299594
-nan	-nan
-1.31209	0.752409
1.12678	0.349945
0.189584	-0.0883081
-0.370003	0.246328
-0.539446	-0.178249
-0.660169	-0.379622
-1.28216	0.432131
-nan	-nan
-0.0338725	-0.0949524
-nan	-nan
-nan	-nan
0.195591	-0.233327
-nan	-nan
-nan	-nan
-nan	-nan
0.101934	-0.531035
1.7549	-0.690297
1.38029	1.29915
0.832553	0.972123
-0.478303	1.37507
-0.975824	0.0704858
-0.388102	-0.17061
-nan	-nan
-1.2537	-0.14343
-nan	-nan
0.529874	-0.967895
-0.512702	-0.00992437
-0.304311	-0.612614
-0.97227	-1.34822
-nan	-nan
-2.15217	0.290858
-nan	-nan
-nan	-nan
1.26911	1.14726
0.15975	-0.778479
-0.569638	1.81372
2.45989	0.037722
-nan	-nan
-0.306746	-1.18545
-1.15589	-0.555843
-0.33838	0.50284
0.260963	-1.76718
-0.417199	1.06987
-0.787122	1.44784
-0.776127	-0.39651
1.11929	-0.0633606
-nan	-nan
0.100192	1.52703
0.232903	-0.184129
-2.52509	-1.26484
-0.366002	0.625068
-nan	-nan
-0.389622	-1.09315
0.532074	1.22211
-0.500755	0.975415
-1.13025	0.24658
1.15236	1.01664
-nan	-nan
0.107715	-1.57466
1.13041	0.5656
0.539296	2.004
-0.943295	-0.313769
1.33064	0.915916
-1.10672	0.314554
1.12085	0.304995
-nan	-nan
-0.161029	-1.55707
-nan	-nan
-1.24052	1.6316
0.85964	1.32264
-0.151323	1.42925
-0.548757	-0.893928
-0.0703938	-1.21273
-nan	-nan
-0.140202	-0.555314
0.196635	0.572045
0.72833	0.928421
-1.78918	-0.630863
-2.39561	-1.19438
-nan	-nan
-nan	-nan
-2.36896	0.630316
-1.68465	-0.947474
-0.778887	1.45703
-nan	-nan
-2.92136	0.6456
0.712018	0.548032
1.08029	-1.12837
-nan	-nan
-1.02346	-1.07894
-nan	-nan
-0.950288	0.728923
1.74521	0.237671
-0.127188	-0.124139
-nan	-nan
-0.102	-0.597312
-0.585673	0.817383
1.41862	1.84199
-nan	-nan
-0.859962	-1.17108
-nan	-nan
0.573677	0.65129
1.57606	-2.6817
-0.967414	-0.184172
-1.77094	-1.52185
1.54772	-0.72656
-0.165999	0.550062
-nan	-nan
-0.192497	-1.6718
-1.63216	-0.22274
-0.743931	1.84902
0.147554	1.88105
-0.028335	-0.916824
-1.02967	1.10478
-0.520468	0.15512
-nan	-nan
-0.5833	1.50648
-nan	-nan
-nan	-nan
-1.62231	1.20312
-0.183634	-0.67503
-nan	-nan
-nan	-nan
1.2113	-0.0501508
-0.24399	-0.765115
-nan	-nan
1.56592	-0.19147
0.0428723	-1.68288
0.261368	1.3118
0.435247	0.110874
-0.0941827	0.752034
0.418151	0.924762
2.05557	0.141905
0.29688	0.398769
-0.0641669	-1.1214
-0.0483782	1.12894
-1.46936	-0.0527496
0.543753	-1.32358
2.28214	-0.873267
-nan	-nan
0.671437	1.97271
1.08227	-0.69951
-0.666277	-0.386973
0.693797	1.7625
-0.917173	0.0805386
-1.87997	0.421159
-0.0385685	0.51597
-0.294754	-1.02063
-0.0880703	-1.31131
-nan	-nan
-1.97759	-0.00849805
1.32807	0.0864778
0.23303	-0.0313179
1.50484	0.57871
0.953315	-0.115763
2.12887	-1.57855
-0.791234	-0.312755
0.77113	-0.746471
1.21624	-1.45739
0.303938	0.160958
0.46038	-0.320219
-1.27179	-0.860901
-1.08237	0.602943
-0.196317	2.00359
1.2332	-0.0106519
0.401461	-1.00679
0.127078	-0.0106275
-nan	-nan
0.918607	-0.191082
0.381011	1.38953
-nan	-nan
-nan	-nan
-0.00211928	-0.19761
-0.31069	-0.418767
-0.414614	-0.958847
0.542445	-0.418567
-0.280192	-0.934025
1.53468	1.87535
-nan	-nan
-1.39007	0.785183
0.11247	0.877171
1.46461	0.250485
-2.15488	-0.670538
0.234098	-1.68198
-nan	-nan
-nan	-nan
-0.97312	-0.886234
0.821312	0.912261
-0.0355461	0.0751421
0.873596	0.311667
-0.494397	0.287845
1.12607	-0.0353476
1.12937	-0.20144
-0.642899	0.216817
-0.113169	-2.17535
-nan	-nan
-nan	-nan
1.31969	1.72954
0.042248	-1.0775
0.928154	-0.264721
-nan	-nan
-1.13895	-0.00350204
-0.312279	0.394601
-1.68311	-0.032059
0.22201	-0.25479
-nan	-nan
-nan	-nan
-0.656315	1.59578
-2.76133	-0.509012
-0.210458	0.646378
1.05962	0.425661
-nan	-nan
1.82286	0.581228
0.661241	-0.918709
1.67284	0.830529
0.163017	0.717439
0.147051	1.72619
-0.534049	1.62374
0.941988	1.62899
-1.43653	-0.403517
1.10786	-0.514794
-1.14272	1.29804
-0.743035	1.25094
-0.491507	1.34607
-0.786756	0.786912
0.211304	-0.438315
-0.995179	1.61999
-nan	-nan
-0.322438	0.456931
-0.221784	0.444583
-0.0758786	1.00418
-nan	-nan
0.763448	-1.4294
0.741384	-0.926915
-nan	-nan
0.70049	1.24088
-nan	-nan
-0.803791	1.97798
0.50187	0.691318
-0.0399954	0.274504
0.269112	-1.01986
-nan	-nan
0.661964	-0.59044
-nan	-nan
-0.802303	-0.272809
0.518648	0.0846585
-0.611348	0.758176
0.181442	1.03011
-0.419407	-0.213263
-nan	-nan
-0.819634	0.750791
1.46199	0.140463
0.757809	-0.854201
-1.31443	-0.0638558
-0.660297	0.160743
-0.38259	2.06175
1.69379	0.215539
2.04108	0.605827
0.909539	0.812602
0.251516	1.06066
-0.898825	0.102719
-0.807986	-1.94421
-nan	-nan
-1.45087	-0.357031
-1.17878	-0.989657
-2.86162	1.24356
-0.128816	-0.0749144
-nan	-nan
-0.109042	-1.52246
-1.80881	0.414441
0.650731	0.524775
-1.40936	0.32242
-0.411923	0.730513
-nan	-nan
0.786401	1.63664
0.562679	0.25931
-1.24304	-0.731999
-0.46612	0.0980351
-0.794231	-1.28732
-0.250915	0.0745747
2.65659	-0.367839
-0.981277	0.436026
0.652606	-0.812456
-0.202154	-1.49123
-0.44971	1.52004
0.822003	-0.769246
0.0175031	0.430802
0.481301	0.475431
-nan	-nan
1.08231	-0.186563
0.586037	1.27989
-nan	-nan
-nan	-nan
-2.63619	-1.80903
-2.74989	-0.115293
-nan	-nan
-nan	-nan
0.895169	1.26189
-0.0595898	-1.04742
-nan	-nan
0.675598	0.374503
-1.09147	-0.327704
-nan	-nan
-1.46064	0.140395
-nan	-nan
0.530696	0.0309952
-nan	-nan
-0.065372	0.305554
-0.398556	0.601082
-0.473005	1.9227
-1.9066	1.01737
1.32701	-1.06534
0.958421	-0.41752
-0.527192	-0.21301
-0.0217857	-0.339967
-1.19634	-0.683887
1.4681	-0.760792
1.52426	-0.568589
-0.141627	0.440703
-nan	-nan
-nan	-nan
0.297021	0.395403
-nan	-nan
0.630257	-0.441386
-0.226621	-0.0957139
0.673135	-0.140769
0.89245	0.28968
0.906157	0.811474
-nan	-nan
-0.668322	-0.0893524
0.781257	-0.480892
1.41351	0.341003
2.02859	0.333913
-nan	-nan
-0.0419679	0.849881
-1.82071	0.0379376
-nan	-nan
-0.445963	1.17593
-0.763681	-0.796332
-0.360392	-0.174103
0.00539734	-0.063657
1.72132	-0.655297
2.17967	-0.735714
-1.10558	0.313638
-0.686337	-0.928901
-nan	-nan
-0.00188155	1.31056
0.531872	-0.869393
-1.10433	1.36006
-0.43669	0.480916
2.4887	-0.530135
-1.78499	-0.918407
0.353059	1.76425
-0.664812	0.713531
0.18597	-0.0827915
-0.831665	-0.0113292
-0.711586	0.999831
-nan	-nan
-nan	-nan
2.36196	2.2507
-1.71227	0.509773
0.635539	1.15429
-1.23668	-1.59764
-nan	-nan
-nan	-nan
1.06975	1.88291
0.227001	0.713887
-nan	-nan
0.853473	-1.40322
0.477612	0.0869707
0.0956659	-0.538843
-nan	-nan
-nan	-nan
-nan	-nan
-0.528537	-0.20286
1.03424	-1.80874
0.370954	-0.241732
-0.721699	-0.42054
0.194774	-0.814617
-0.309121	0.089329
-1.41181	0.598419
-0.37072	0.605592
0.251925	-2.00313
-nan	-nan
0.0382064	-0.17938
0.583252	-0.769104
-nan	-nan
-nan	-nan
0.179513	0.214278
-nan	-nan
-1.46823	0.124894
-0.274207	-0.407906
1.32152	-0.626344
-1.2321	-1.66241
-1.17644	-2.46181
-nan	-nan
-nan	-nan
2.04046	1.43059
1.13904	1.77926
0.611029	-0.873709
2.05096	-0.602857
-0.854855	1.45685
-1.68899	-0.42782
0.179837	-0.802231
-1.96386	0.358505
0.471504	0.0288469
-nan	-nan
0.468977	1.09403
0.086472	-0.477881
-nan	-nan
-0.142362	-1.33072
1.6115	0.0262894
-0.669669	-2.0254
-nan	-nan
-nan	-nan
-1.25527	0.644588
-1.39407	0.557188
-2.19012	0.128578
-nan	-nan
1.23657	-1.70564
-0.925574	2.61612
0.958054	0.0810671
1.51112	0.182834
-1.38491	-1.32602
2.33261	1.35977
-0.0883803	-0.468717
0.546949	-0.800565
0.156831	-1.28069
0.495893	2.43121
-1.47841	0.0369788
-2.06396	-1.0789
-1.01829	0.349648
-0.620779	-0.00515475
-nan	-nan
-0.452293	1.67695
-0.0809574	0.852229
-1.36158	-0.960023
-0.0948793	-0.775676
0.17122	0.133494
-2.32186	-1.46976
-0.423532	0.949406
-0.00821483	-0.761523
-nan	-nan
-1.57889	0.264784
2.07799	-0.726572
-nan	-nan
0.16054	-0.124401
0.181542	0.536638
0.711885	1.02554
-nan	-nan
2.15742	-3.33279
-nan	-nan
1.20415	-0.0201333
0.582342	0.368864
-1.1242	-1.05127
-1.14618	0.539369
-0.863354	0.488093
0.573535	-0.868921
-nan	-nan
1.39259	-0.813431
-0.492493	1.37507
-0.790279	-1.55941
-nan	-nan
-1.14843	0.705048
0.755959	-0.564156
1.05204	-0.613993
0.470069	0.641126
-0.982101	0.264281
-nan	-nan
-1.41745	1.19357
-1.93434	0.362756
-1.78586	-0.218045
-nan	-nan
0.127185	0.374092
0.589843	-0.160956
-1.27833	-1.15673
-0.764719	0.485819
0.329434	-0.92036
0.394068	0.546732
1.34828	0.373211
-0.974083	0.241178
-nan	-nan
-0.0670576	-0.500626
-0.136058	1.52959
-nan	-nan
-1.04031	-1.77887
-1.04958	1.32682
1.24394	0.291079
1.99602	-0.237131
0.590237	2.28606
-nan	-nan
-nan	-nan
1.4798	1.88948
-0.891161	-0.415701
-0.0710595	0.699552
0.803572	0.150784
0.133101	1.30437
-0.0466197	0.468242
-nan	-nan
0.277808	0.445506
0.491802	-0.691981
-0.202905	-0.328286
-nan	-nan
2.04445	0.396589
0.222964	-1.37921
-1.10918	-0.294742
-nan	-nan
-1.16837	1.8805
1.73999	0.562814
-nan	-nan
0.018061	1.07464
-nan	-nan
0.606271	-0.940149
-0.232082	0.0269414
-0.491886	0.333783
-0.143594	1.10691
0.507035	0.242921
-nan	-nan
1.3276	0.586672
-1.16529	-1.0554
1.32184	-0.198153
0.400275	0.649846
0.213168	-1.14175
-0.0562385	-1.76926
1.76181	-0.395961
-0.349701	-1.45464
-0.513795	-0.966327
-nan	-nan
-0.808544	-1.37264
2.65232	-0.435407
-nan	-nan
